survey_year,island,site_id,site_name,state,ecoregion,n_sites,live_coral_cover_pct,lcc_prev,years_since_prev,lcc_change,lcc_change_rate,region_avg_lcc_pct,island_vs_region_pct,grp_other,grp_available_substrate,grp_sand,grp_disturbance_indicators,grp_pollution_indicators,fish_butterflyfish,fish_snapper,fish_parrotfish,fish_grouper,fish_sweetlips,fish_moray_eel,inv_diadema_urchin,inv_sea_cucumber,inv_giant_clam,inv_crown_of_thorns,cot_outbreak,grazer_ratio,n_highvalue_fish_absent,n_curio_inverts_absent,impact_anchor,impact_nets,impact_trash,impact_bleaching,impact_cot,confidence,substrate6_source,fish_source,n_sites_source
2014,Pom Pom,POM_POM_S06,Pom Pom Reef Site 06,Sabah,North Borneo,1,18.6755,14.7921,1,3.8834,3.8834,37.2980,-17.5505,1.5393,4.142,11.0311,61.6212,2.9909,4.7069,0.5925,0.728,0.1256,0.0482,0.1315,30.6204,0.0903,0.5865,0.0563,0,0.2449,2,2,1,0,1,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2015,Pom Pom,POM_POM_S06,Pom Pom Reef Site 06,Sabah,North Borneo,1,16.9816,18.6755,1,-1.6939,-1.6939,38.2871,-19.9374,1.2065,4.7338,15.9674,56.6366,4.474,4.0296,0.4756,0.9271,0.0966,0.248,0.1082,12.6219,0.2176,0.5152,0.0855,0,0.3334,2,2,0,0,1,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2016,Pom Pom,POM_POM_S06,Pom Pom Reef Site 06,Sabah,North Borneo,1,13.7536,16.9816,1,-3.2280,-3.2280,36.6811,-22.4635,1.0907,5.0397,15.0803,60.8662,4.1695,5.6763,0.4943,0.9626,0.0723,0.2944,0.081,4.445,0.267,0.4722,0.0918,0,0.3997,2,1,0,1,1,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2017,Pom Pom,POM_POM_S06,Pom Pom Reef Site 06,Sabah,North Borneo,1,16.5974,13.7536,1,2.8438,2.8438,37.1972,-19.4705,1.1672,4.0331,14.3789,59.8468,3.9766,4.0914,0.4302,0.9832,0.1107,0.3961,0.092,9.7238,0.1335,0.7239,0.0912,0,0.4722,2,1,1,1,1,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2018,Pom Pom,POM_POM_S06,Pom Pom Reef Site 06,Sabah,North Borneo,1,15.1346,16.5974,1,-1.4628,-1.4628,36.1615,-18.0940,1.7088,5.3003,21.5183,53.1124,3.2256,4.5,0.6368,0.9338,0.1073,0.4097,0.1092,16.0583,0.2113,0.2923,0.062,0,0.113,2,1,0,0,0,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2019,Pom Pom,POM_POM_S06,Pom Pom Reef Site 06,Sabah,North Borneo,1,17.6218,15.1346,1,2.4872,2.4872,38.1385,-19.5825,1.2978,3.8095,10.1714,64.2854,2.814,7.4791,0.6104,0.586,0.0977,0.1499,0.1547,28.3497,0.0764,0.6186,0.0752,0,0.091,2,2,1,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2020,Pom Pom,POM_POM_S06,Pom Pom Reef Site 06,Sabah,North Borneo,1,18.2761,17.6218,1,0.6543,0.6543,38.1603,-17.6035,1.5218,4.4782,12.4915,59.4621,3.7703,4.9178,0.6456,0.5786,0.0943,0.1929,0.0922,15.4276,0.1657,0.6548,0.0572,0,0.2697,2,1,0,1,0,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2021,Pom Pom,POM_POM_S06,Pom Pom Reef Site 06,Sabah,North Borneo,1,13.6803,18.2761,1,-4.5958,-4.5958,37.4967,-22.1198,1.1414,4.1281,12.8156,66.0387,2.1959,6.7882,0.5118,0.6855,0.0925,0.1942,0.1284,38.5232,0.1217,0.3972,0.0369,0,0.1756,2,1,0,1,1,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2023,Pom Pom,POM_POM_S06,Pom Pom Reef Site 06,Sabah,North Borneo,1,17.8597,13.6803,2,4.1794,2.0897,36.4709,-18.0501,1.6162,4.3395,17.2377,55.1132,3.8337,4.2151,0.5632,0.7087,0.1042,0.2041,0.0997,22.6821,0.159,0.4757,0.0928,0,0.1941,2,1,0,1,0,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2024,Pom Pom,POM_POM_S06,Pom Pom Reef Site 06,Sabah,North Borneo,1,15.9624,17.8597,1,-1.8973,-1.8973,36.5328,-18.6128,1.1425,4.3004,14.7167,59.399,4.4791,4.8298,0.4507,0.716,0.0858,0.3573,0.1313,15.2337,0.1886,0.4147,0.0282,0,0.2757,2,1,0,0,1,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2025,Pom Pom,POM_POM_S06,Pom Pom Reef Site 06,Sabah,North Borneo,1,19.4287,15.9624,1,3.4663,3.4663,37.6220,-16.6420,0.999,4.6603,11.9444,58.2898,4.6777,4.3981,0.4351,0.817,0.0908,0.178,0.0658,12.0264,0.0922,0.6564,0.1024,0,0.3433,2,1,1,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2012,Pom Pom,POM_POM_S07,Pom Pom Reef Site 07,Sabah,North Borneo,1,19.5512,,,,,35.7537,-16.4934,0.9813,4.0528,8.3656,63.7718,3.2773,2.5768,0.4007,0.6682,0.1161,0.2011,0.1341,10.2695,0.1256,0.2422,0.0917,0,0.3899,2,0,1,1,1,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2013,Pom Pom,POM_POM_S07,Pom Pom Reef Site 07,Sabah,North Borneo,1,19.2125,19.5512,1,-0.3387,-0.3387,37.5384,-18.0148,1.0963,4.725,8.1727,63.6299,3.1635,3.4409,0.5591,0.7869,0.1458,0.0983,0.1646,14.9691,0.0935,0.3149,0.053,0,0.3913,2,1,0,1,1,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2014,Pom Pom,POM_POM_S07,Pom Pom Reef Site 07,Sabah,North Borneo,1,16.8666,19.2125,1,-2.3459,-2.3459,37.2980,-17.5505,1.5698,5.7203,8.0781,65.3282,2.4369,4.5136,0.6302,0.9386,0.1479,0.0264,0.1786,13.2493,0.0767,0.4595,0.0406,0,0.3352,2,2,1,0,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2016,Pom Pom,POM_POM_S07,Pom Pom Reef Site 07,Sabah,North Borneo,1,14.3943,16.8666,2,-2.4723,-1.2361,36.6811,-22.4635,1.0091,5.6502,12.0587,63.6703,3.2174,4.88,0.5909,0.8201,0.1322,0.1367,0.0761,1.4547,0.1638,0.3508,0.0738,0,0.4568,2,0,0,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2017,Pom Pom,POM_POM_S07,Pom Pom Reef Site 07,Sabah,North Borneo,1,17.8709,14.3943,1,3.4766,3.4766,37.1972,-19.4705,1.0323,5.3265,8.9006,64.1269,2.7427,4.136,0.6118,1.0604,0.1588,0.1791,0.1145,4.2755,0.0854,0.6031,0.0503,0,0.5274,2,1,0,1,1,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2018,Pom Pom,POM_POM_S07,Pom Pom Reef Site 07,Sabah,North Borneo,1,18.5499,17.8709,1,0.6790,0.6790,36.1615,-18.0940,1.3309,5.7445,11.9721,59.9058,2.4967,3.874,0.8491,1.0322,0.1453,0.2075,0.1231,7.1003,0.1247,0.2296,0.0305,0,0.1514,2,1,0,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2019,Pom Pom,POM_POM_S07,Pom Pom Reef Site 07,Sabah,North Borneo,1,17.8314,18.5499,1,-0.7185,-0.7185,38.1385,-19.5825,1.0297,4.5693,6.0243,68.4613,2.084,5.3848,0.8039,0.6866,0.1303,0.0869,0.2012,10.4405,0.0479,0.564,0.0489,0,0.1136,2,2,1,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2020,Pom Pom,POM_POM_S07,Pom Pom Reef Site 07,Sabah,North Borneo,1,21.7977,17.8314,1,3.9663,3.9663,38.1603,-17.6035,0.9415,3.6607,5.1552,66.6796,1.7653,4.3965,0.6608,0.8759,0.1841,0.0943,0.1226,6.4642,0.1068,0.4538,0.0297,0,0.2916,2,1,0,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2021,Pom Pom,POM_POM_S07,Pom Pom Reef Site 07,Sabah,North Borneo,1,16.8201,21.7977,1,-4.9776,-4.9776,37.4967,-22.1198,0.9423,4.2899,7.2098,69.0493,1.6887,6.2195,0.6815,0.6932,0.1652,0.1097,0.132,14.5793,0.0714,0.2892,0.0253,0,0.2173,2,0,1,0,1,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2023,Pom Pom,POM_POM_S07,Pom Pom Reef Site 07,Sabah,North Borneo,1,17.7119,16.8201,2,0.8918,0.4459,36.4709,-18.0501,1.1182,4.6625,10.1128,63.8835,2.5112,3.8074,0.5714,0.7246,0.161,0.1037,0.1204,9.4747,0.0776,0.4726,0.0572,0,0.2448,2,1,0,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2024,Pom Pom,POM_POM_S07,Pom Pom Reef Site 07,Sabah,North Borneo,1,16.7458,17.7119,1,-0.9661,-0.9661,36.5328,-18.6128,0.8562,4.4878,10.5522,64.3415,3.0165,3.3368,0.7523,0.6961,0.1268,0.1828,0.188,6.827,0.1486,0.3187,0.0187,0,0.3611,2,0,0,0,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2025,Pom Pom,POM_POM_S07,Pom Pom Reef Site 07,Sabah,North Borneo,1,19.5219,16.7458,1,2.7761,2.7761,37.6220,-16.6420,0.923,5.9724,8.5952,61.4478,3.5397,4.0946,0.5893,0.9614,0.1383,0.0944,0.0996,5.2176,0.0671,0.6047,0.0697,0,0.4132,2,1,1,1,1,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2012,Pom Pom,POM_POM_S08,Pom Pom Reef Site 08,Sabah,North Borneo,1,19.7282,,,,,35.7537,-16.4934,1.5295,6.3406,11.252,56.8499,4.2998,3.516,0.4053,0.636,0.1085,0.3583,0.124,12.8879,0.082,0.5045,0.0999,0,0.5937,2,0,0,1,1,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2014,Pom Pom,POM_POM_S08,Pom Pom Reef Site 08,Sabah,North Borneo,1,19.7298,19.7282,2,0.0016,0.0008,37.2980,-17.5505,1.6676,4.6878,7.5681,63.8318,2.5149,6.1029,0.6392,0.8127,0.1424,0.0566,0.111,15.0584,0.0504,0.9391,0.0553,0,0.373,2,2,1,0,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2016,Pom Pom,POM_POM_S08,Pom Pom Reef Site 08,Sabah,North Borneo,1,15.7383,19.7298,2,-3.9915,-1.9958,36.6811,-22.4635,1.4731,6.0668,11.929,60.4555,4.3372,5.8732,0.6009,1.1249,0.1217,0.3043,0.0654,1.9305,0.1537,0.6746,0.106,0,0.6647,2,1,0,1,1,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2017,Pom Pom,POM_POM_S08,Pom Pom Reef Site 08,Sabah,North Borneo,1,17.4824,15.7383,1,1.7441,1.7441,37.1972,-19.4705,1.5656,6.068,11.7408,58.5978,4.5453,5.4609,0.6332,0.8581,0.1978,0.3558,0.0895,4.8656,0.0659,1.0984,0.092,0,0.7729,2,1,0,0,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2018,Pom Pom,POM_POM_S08,Pom Pom Reef Site 08,Sabah,North Borneo,1,17.9055,17.4824,1,0.4231,0.4231,36.1615,-18.0940,1.5179,4.716,16.3357,57.0748,2.45,5.1775,0.8564,0.9867,0.1318,0.3405,0.082,7.8153,0.0899,0.4207,0.0486,0,0.2172,2,1,0,0,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2019,Pom Pom,POM_POM_S08,Pom Pom Reef Site 08,Sabah,North Borneo,1,19.7507,17.9055,1,1.8452,1.8452,38.1385,-19.5825,1.4134,4.2641,6.4387,66.1382,1.9949,7.6355,1.1555,0.608,0.1497,0.1698,0.1664,14.4793,0.0302,1.0832,0.0576,0,0.1338,2,2,1,1,1,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2020,Pom Pom,POM_POM_S08,Pom Pom Reef Site 08,Sabah,North Borneo,1,18.779,19.7507,1,-0.9717,-0.9717,38.1603,-17.6035,1.6257,5.0557,9.5589,62.0541,2.9267,4.9969,0.6864,0.6909,0.1634,0.1979,0.0979,6.8224,0.0837,0.816,0.0401,0,0.4845,2,1,0,1,1,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2021,Pom Pom,POM_POM_S08,Pom Pom Reef Site 08,Sabah,North Borneo,1,15.0641,18.7790,1,-3.7149,-3.7149,37.4967,-22.1198,1.3369,4.2235,11.5772,65.5068,2.2916,5.9818,0.6714,0.5834,0.1169,0.2194,0.101,19.9809,0.0623,0.563,0.0386,0,0.2838,2,1,1,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2022,Pom Pom,POM_POM_S08,Pom Pom Reef Site 08,Sabah,North Borneo,1,18.5779,15.0641,1,3.5138,3.5138,37.4356,-16.3558,1.7323,5.16,10.83,60.0335,3.6663,5.7555,0.5542,0.8194,0.1644,0.2203,0.105,3.6574,0.0616,0.8643,0.0939,0,0.4639,2,1,1,1,1,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2023,Pom Pom,POM_POM_S08,Pom Pom Reef Site 08,Sabah,North Borneo,1,17.9145,18.5779,1,-0.6634,-0.6634,36.4709,-18.0501,1.8754,6.0622,12.9709,58.1412,3.0357,5.4212,0.6643,0.7049,0.1487,0.2681,0.1013,10.8515,0.0777,0.746,0.099,0,0.2981,2,1,0,1,0,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2024,Pom Pom,POM_POM_S08,Pom Pom Reef Site 08,Sabah,North Borneo,1,16.9289,17.9145,1,-0.9856,-0.9856,36.5328,-18.6128,1.2034,5.8853,13.5377,58.5476,3.8972,4.7684,0.5228,0.7625,0.1252,0.3926,0.124,5.323,0.1027,0.7149,0.0261,0,0.4389,3,2,0,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2025,Pom Pom,POM_POM_S08,Pom Pom Reef Site 08,Sabah,North Borneo,1,20.4976,16.9289,1,3.5687,3.5687,37.6220,-16.6420,1.545,6.958,10.136,56.3105,4.553,4.1361,0.4998,0.844,0.131,0.1754,0.0826,5.8177,0.0453,0.9471,0.0722,0,0.6527,2,1,1,0,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2013,Pom Pom,POM_POM_S09,Pom Pom Reef Site 09,Sabah,North Borneo,1,19.445,,,,,37.5384,-18.0148,1.1424,2.4489,5.2444,69.7473,1.972,4.9331,0.6222,0.6443,0.113,0.2462,0.1207,13.9125,0.0735,0.451,0.1038,0,0.4031,3,1,0,1,1,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2014,Pom Pom,POM_POM_S09,Pom Pom Reef Site 09,Sabah,North Borneo,1,19.4218,19.4450,1,-0.0232,-0.0232,37.2980,-17.5505,1.3086,2.3627,5.2044,70.2392,1.4634,8.1212,0.7767,0.6297,0.1283,0.0506,0.1209,16.6287,0.0454,0.4368,0.0611,0,0.3779,3,3,1,0,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2015,Pom Pom,POM_POM_S09,Pom Pom Reef Site 09,Sabah,North Borneo,1,17.0443,19.4218,1,-2.3775,-2.3775,38.2871,-19.9374,0.9801,2.2181,6.8983,70.4218,2.4374,6.4661,0.5735,0.7503,0.1292,0.2756,0.089,6.5609,0.1068,0.4624,0.0804,0,0.4557,3,2,0,1,0,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2016,Pom Pom,POM_POM_S09,Pom Pom Reef Site 09,Sabah,North Borneo,1,11.0641,17.0443,1,-5.9802,-5.9802,36.6811,-22.4635,1.0144,2.2448,8.844,74.6195,2.2132,7.1692,0.5628,0.7099,0.0818,0.3221,0.0938,2.5788,0.1545,0.5114,0.1096,0,0.5478,2,1,0,1,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2017,Pom Pom,POM_POM_S09,Pom Pom Reef Site 09,Sabah,North Borneo,1,15.7351,11.0641,1,4.6710,4.6710,37.1972,-19.4705,0.9888,2.5999,9.121,69.1739,2.3814,7.1779,0.6783,0.8735,0.1344,0.476,0.0932,5.2457,0.0603,0.6952,0.105,0,0.6631,3,1,0,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2018,Pom Pom,POM_POM_S09,Pom Pom Reef Site 09,Sabah,North Borneo,1,17.8165,15.7351,1,2.0814,2.0814,36.1615,-18.0940,1.4142,3.2233,11.4951,64.2964,1.7544,8.1342,1.2342,0.8305,0.1046,0.4888,0.0842,8.4916,0.1014,0.2389,0.0489,0,0.1676,2,2,1,1,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2019,Pom Pom,POM_POM_S09,Pom Pom Reef Site 09,Sabah,North Borneo,1,15.8544,17.8165,1,-1.9621,-1.9621,38.1385,-19.5825,0.8336,2.0775,4.4727,75.5882,1.1737,8.6503,0.7794,0.5501,0.0917,0.1877,0.1442,15.785,0.0315,0.5738,0.0733,0,0.1245,2,3,1,1,0,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2020,Pom Pom,POM_POM_S09,Pom Pom Reef Site 09,Sabah,North Borneo,1,17.5232,15.8544,1,1.6688,1.6688,38.1603,-17.6035,1.2028,2.2541,6.6864,70.4337,1.8998,6.0239,0.8296,0.613,0.0933,0.2184,0.0949,8.5663,0.0666,0.5771,0.0586,0,0.3862,2,2,0,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2021,Pom Pom,POM_POM_S09,Pom Pom Reef Site 09,Sabah,North Borneo,1,14.7624,17.5232,1,-2.7608,-2.7608,37.4967,-22.1198,1.1595,2.6399,7.4524,72.2355,1.7504,8.3182,0.6813,0.6386,0.0974,0.2695,0.1197,17.3264,0.0661,0.3323,0.0453,0,0.299,2,2,0,1,1,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2022,Pom Pom,POM_POM_S09,Pom Pom Reef Site 09,Sabah,North Borneo,1,19.3727,14.7624,1,4.6103,4.6103,37.4356,-16.3558,1.2489,2.1842,6.3667,68.8045,2.0231,5.7542,0.6521,0.5469,0.1127,0.2955,0.0957,4.7851,0.0646,0.5292,0.1387,0,0.4409,3,1,0,0,1,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2023,Pom Pom,POM_POM_S09,Pom Pom Reef Site 09,Sabah,North Borneo,1,16.0587,19.3727,1,-3.3140,-3.3140,36.4709,-18.0501,1.315,2.6195,9.9274,67.7571,2.3223,5.6238,0.7459,0.5794,0.1097,0.228,0.1073,11.0558,0.0746,0.4032,0.108,0,0.2786,2,2,0,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2024,Pom Pom,POM_POM_S09,Pom Pom Reef Site 09,Sabah,North Borneo,1,18.0895,16.0587,1,2.0308,2.0308,36.5328,-18.6128,1.1579,2.5701,8.7658,66.837,2.5797,4.6749,0.7951,0.7249,0.093,0.3718,0.1406,6.8522,0.1094,0.3502,0.025,0,0.413,3,1,1,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2012,Pom Pom,POM_POM_S10,Pom Pom Reef Site 10,Sabah,North Borneo,1,20.1415,,,,,35.7537,-16.4934,1.1511,4.9914,13.213,55.5804,4.9227,3.287,0.2872,0.4884,0.1279,0.3336,0.1413,16.8117,0.1184,0.2885,0.1053,0,0.3527,2,0,0,0,1,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2014,Pom Pom,POM_POM_S10,Pom Pom Reef Site 10,Sabah,North Borneo,1,20.9857,20.1415,2,0.8442,0.4221,37.2980,-17.5505,1.447,4.4791,9.5119,60.9109,2.6655,5.2196,0.5135,0.6924,0.2215,0.0418,0.1668,15.903,0.0743,0.5152,0.0463,0,0.2603,2,2,1,0,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2015,Pom Pom,POM_POM_S10,Pom Pom Reef Site 10,Sabah,North Borneo,1,20.1766,20.9857,1,-0.8091,-0.8091,38.2871,-19.9374,1.1089,4.3452,13.3972,56.9802,3.9919,4.3413,0.3527,0.8599,0.1673,0.1991,0.1478,8.0558,0.1517,0.3981,0.0605,0,0.3367,2,2,0,0,1,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2016,Pom Pom,POM_POM_S10,Pom Pom Reef Site 10,Sabah,North Borneo,1,15.5206,20.1766,1,-4.6560,-4.6560,36.6811,-22.4635,1.1316,5.0329,15.2415,58.4407,4.6326,6.157,0.3339,0.9587,0.1319,0.2757,0.0968,2.1342,0.2007,0.4012,0.0856,0,0.4073,2,1,0,1,0,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2018,Pom Pom,POM_POM_S10,Pom Pom Reef Site 10,Sabah,North Borneo,1,20.123,15.5206,2,4.6024,2.3012,36.1615,-18.0940,1.3349,4.3702,15.4124,56.7464,2.0131,5.1462,0.5311,0.8057,0.1694,0.3484,0.1142,8.7554,0.171,0.2234,0.0397,0,0.1292,2,1,0,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2019,Pom Pom,POM_POM_S10,Pom Pom Reef Site 10,Sabah,North Borneo,1,19.9404,20.1230,1,-0.1826,-0.1826,38.1385,-19.5825,0.9762,3.2245,7.8692,65.3833,2.6064,6.0181,0.4048,0.4227,0.1552,0.1385,0.206,13.562,0.0542,0.5656,0.0658,0,0.1005,2,2,0,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2020,Pom Pom,POM_POM_S10,Pom Pom Reef Site 10,Sabah,North Borneo,1,22.2731,19.9404,1,2.3327,2.3327,38.1603,-17.6035,0.9687,3.4239,6.6588,64.5704,2.1051,4.5937,0.4494,0.5956,0.1568,0.1694,0.1242,8.5656,0.1174,0.6608,0.0378,0,0.3193,2,1,0,1,1,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2021,Pom Pom,POM_POM_S10,Pom Pom Reef Site 10,Sabah,North Borneo,1,16.9337,22.2731,1,-5.3394,-5.3394,37.4967,-22.1198,1.2829,4.7214,11.8916,62.9551,2.2153,5.7301,0.3598,0.6269,0.1633,0.1591,0.1192,20.9744,0.0888,0.3254,0.0321,0,0.1803,3,0,1,1,1,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2023,Pom Pom,POM_POM_S10,Pom Pom Reef Site 10,Sabah,North Borneo,1,20.1802,16.9337,2,3.2465,1.6232,36.4709,-18.0501,0.9782,3.8932,11.5198,60.2998,3.1288,5.5167,0.4114,0.685,0.1712,0.1675,0.1268,11.3853,0.1165,0.3694,0.075,0,0.1923,2,1,0,1,0,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2024,Pom Pom,POM_POM_S10,Pom Pom Reef Site 10,Sabah,North Borneo,1,18.5899,20.1802,1,-1.5903,-1.5903,36.5328,-18.6128,1.1081,3.943,13.2913,59.2713,3.7964,4.0238,0.3655,0.5419,0.1568,0.3306,0.1688,7.0891,0.1551,0.3821,0.0219,0,0.2852,2,1,0,0,0,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2025,Pom Pom,POM_POM_S10,Pom Pom Reef Site 10,Sabah,North Borneo,1,22.5688,18.5899,1,3.9789,3.9789,37.6220,-16.6420,0.8264,4.9194,10.2672,57.0991,4.3191,4.367,0.3867,0.6249,0.1242,0.1461,0.0947,4.9519,0.0699,0.5038,0.0571,0,0.38,2,1,0,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2012,Port Dickson,PORT_DICKSON_S01,Port Dickson Reef Site 01,Negeri Sembilan,Malacca Strait,1,9.1433,,,,,43.9641,-36.2498,0.0091,36.0462,0.0082,29.3453,25.4479,1.4395,0.0,0.0,0.1467,2.4559,0.0592,0.0917,0.0,0.2129,0.0,0,0.2201,3,3,0,1,1,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2013,Port Dickson,PORT_DICKSON_S01,Port Dickson Reef Site 01,Negeri Sembilan,Malacca Strait,1,40.4356,9.1433,1,31.2923,31.2923,46.0884,-5.1975,2.2307,22.1668,0.168,15.2119,19.787,1.3906,1.2798,0.1467,0.0808,0.5722,0.055,0.7149,0.2899,0.0,0.0256,0,0.5678,3,2,1,1,1,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2015,Port Dickson,PORT_DICKSON_S01,Port Dickson Reef Site 01,Negeri Sembilan,Malacca Strait,1,33.8042,40.4356,2,-6.6314,-3.3157,44.2040,-10.8903,3.1706,22.8959,0.0776,23.3609,16.6907,1.3555,2.3226,0.3523,0.1317,0.5316,0.0789,0.9489,0.2478,0.0566,0.0143,0,0.6634,3,3,1,0,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2016,Port Dickson,PORT_DICKSON_S01,Port Dickson Reef Site 01,Negeri Sembilan,Malacca Strait,1,36.9672,33.8042,1,3.1630,3.1630,45.2046,-10.5759,1.6907,22.6173,0.1722,18.6254,19.9273,1.2805,2.023,0.1087,0.1409,0.8206,0.0247,0.8044,0.2449,0.0229,0.0867,0,0.3218,3,3,1,1,1,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
